album_id,album_name,genre,clip_color_photography,clip_portrait_orientation,clip_one_person,clip_photographic,clip_portrait,clip_close_up_shot,clip_studio_photo,clip_black_and_white_photography,clip_neutral_mood,clip_realistic_photo,clip_simple_design,clip_bright_mood,clip_energetic_vibe,clip_urban_scene,clip_calm_vibe,clip_modern_style,clip_complex_design,clip_band_members,clip_text_overlay,clip_nostalgic_feeling,clip_vintage_style,clip_natural_lighting,clip_abstract_art,clip_outdoor_scene,clip_multiple_people,clip_album_name_visible,clip_graphic_design,clip_two_people,clip_no_people,clip_artistic,clip_text_heavy_design,clip_minimalist_design,clip_landscape_orientation,clip_musical_instruments,clip_dramatic_lighting,clip_happy_vibe,clip_maximalist_design,clip_dark_mood,clip_sad_vibe,clip_logo_visible,clip_microphone,clip_low_contrast,clip_surreal_design,clip_indoor_scene,clip_group_photo,clip_high_contrast,clip_full_body_shot,clip_nature_scene,clip_side_profile,clip_guitar,clip_drums,clip_silhouette,clip_abstract_background,clip_piano,clip_water_scene,clip_stage_performance,clip_band_name_visible,clip_angry_vibe,clip_mountain_scene,clip_illustrated_cover,clip_forest_scene,clip_concert_scene,clip_mysterious_vibe,clip_psychedelic_design,clip_beach_scene,clip_desert_scene,clip_city_streets
0NGHR9zjS5eFFlqtClA9VV,Best White Noise For Sleeping Baby,ambient,0.5395950395839304,0.4824377028604682,0.06544391680377576,0.26594407187778873,0.19375395148073193,0.22136109359810352,0.033474782499661244,0.05833405322297217,0.08470500300452509,0.03559053086406934,0.04368835012914279,0.06654473002539822,0.015388591278175488,0.03947332453519007,0.014490591899607243,0.10996433551434714,0.016352951771167728,0.06977649070447098,0.00887806478467038,0.030046271008585423,0.02057476324949493,0.3976415357239437,0.011423845070892962,0.0142263269835494,0.016585476134701356,0.0039019545232091258,0.004225138466893359,0.0037344734274718226,0.040728164251208274,0.024029291569279933,0.00496092499009251,0.011759210175984289,0.007564572488384168,0.003744824235256756,0.011758997393963863,0.0038438014956933032,0.005910023223216908,0.00238763759938707,0.0018199218110427962,0.0016369127588769508,0.009140717760272655,0.005149005733536864,0.0018013895029803904,0.008372816666079818,0.010358907758579271,0.004810628755562368,0.0021572825964021854,0.0013233944843207412,0.0007184220722808858,0.0006305468998117717,0.004993524877273744,0.003981322683908734,0.0005836836097250025,0.0006842196590786753,0.0007364967446040993,0.002558804476574857,0.0004422019437476877,0.0027827447285416946,0.0003519843233452596,0.0002533944496103397,0.00040085385964342476,0.0008534553702345839,0.00031830056270641796,0.00039957392176827593,0.001344917049407529,0.00021219852859517106,0.0012174601862477799
2fenSS68JI1h4Fo296JfGr,folklore,folk,0.0028092173301060624,0.004296140750905309,0.009399536212409056,0.019291528857424155,0.0035789113324457573,0.000323256012977478,0.0003357387564845792,0.43910818799885015,0.0006545336976060854,0.008298575613200774,0.00043667407775119525,0.004105369429737224,0.0007730230808150849,0.0014318074889759429,0.004553627710926509,0.0014192390455257799,0.0005395954373198462,0.0017981456854910367,0.0001415188551401961,0.006598340156591948,0.001505912893056314,0.005695167070403075,0.0005322724243673983,0.0310809778880883,0.0015491719976533258,0.0010377922987126916,0.0001625209580325244,0.014419627603923691,0.04095823909677345,0.008153500570110533,3.056301545480238e-05,0.0009171674137270937,0.01687605516166077,2.8067206030338038e-05,0.0018668612591169803,0.00024759315177972664,0.0002962568901577104,0.005001040614388324,0.001854962361884222,0.000503526501809296,6.329406361549175e-05,0.025054105759695532,0.0006508482903929996,0.00017962224832600448,0.0010589330589900726,0.018943875507555025,0.00042313496247066933,0.13046120150596596,0.00022362019193980628,5.720132748161826e-05,0.0012499813040991465,0.1534634614744051,1.4860218665277403e-05,0.00019952137752610936,0.0008434172147610016,0.000674722378448576,0.00021651838117102526,0.0011471676687983153,0.004474232638092878,0.00012078118612961254,1.0,0.0003497823358303899,0.02269916945520376,0.00014951972911711074,0.00014687223777223684,0.000155200299710959,0.0002091083074115957
0sOeI7pbAmIc8aDFyvkBUW,Starting Over,country,0.0009024707666612396,0.07418311755836107,0.0011658096937020891,0.0008295922017323736,0.0023688861609531165,0.0006556785205339006,0.0023736177847557853,0.0001349943654545509,0.004498517756582104,0.0008429657005227841,0.03900794638619509,0.0010230418297662062,0.0005092059475755539,0.0003032128374008942,0.0030459113964197457,0.015383614606048202,0.008052759155928586,0.004385657777770401,0.77890461129778,0.010950835442192235,0.0038255816763395527,0.003775854375757274,0.011200282529579742,0.0020196338234536385,0.0012879595611778381,0.0031677415954085002,0.009539812238614616,0.0008572710624514432,0.011621612927429857,0.014836957599169216,0.03553144723260804,0.9999999999999999,0.0025958726872491486,0.000254448162233489,0.0006182097838514639,0.0006157769573736048,0.0044891005117366,0.0011640185326664437,0.0015519900318822027,0.0010103997791793492,0.002187757244830241,0.012251054363719031,0.005689033660922852,0.00017697379286202053,0.0013164370987100976,0.007893503276082212,0.0006051155577578123,1.363452002601794e-05,0.00011688093204042576,0.00014368764291584,0.019482278088085083,0.002115816438512018,0.00972231194784552,1.274541415991964e-05,0.0003266601570510226,0.004946388535950933,0.0075828093031693414,0.0012220780007058862,7.208896049200855e-05,0.0004846731770639674,5.810807944782518e-05,1.3407470084068179e-05,0.001887193190483471,0.0012442898758883909,0.0006106835188144201,2.6965384997380395e-05,0.0013222324907151194
6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,juice wrld,0.00023758328869080111,0.003425609295866496,0.001596136010698284,0.00033325458618612097,0.0017884757396686417,0.00013429580836729605,0.0005781997639874336,2.1568979818661096e-06,8.295920314148123e-05,0.00047697835122801957,0.0005254807616403186,0.005423479191938364,0.020223055153603734,0.001434636880471994,0.007609534127452676,0.0019416811303045874,0.0017449244503940963,9.001521070642061e-05,0.001613839887706144,0.003490880512750244,0.00039654840911793217,0.006829150323874975,0.0009637808679181768,0.00027474280847467156,0.010234308042936624,0.8067942405561868,0.012164136620153955,0.00020864274176436395,0.0025606539794218374,0.030344696309250747,0.0038315484806049796,0.0007085689814457734,3.6564424210991886e-05,0.0002401061751122604,0.0007932023397278583,0.0010072067444659397,0.10612470972994974,0.004520008957956989,0.017278872024107834,4.449062237947889e-05,0.003022262849241864,0.00026210822967561896,0.006938371565795909,5.6108705456367055e-05,0.0001369582883062456,0.0005106973985357924,9.466975113494382e-05,5.096226008742657e-05,0.0009440102943964118,0.0008182930893477912,0.0019194926054228495,0.00025376709605866386,0.001661928760455248,0.0033608508573612613,0.00010567398155441228,0.0013875695569384474,0.0009110740800104001,0.13591637586792102,5.1681428716318145e-06,0.04916396170000114,1.511862144047627e-05,0.00016458068219541363,0.00742820897040019,0.011662064636964856,5.265610893203162e-05,0.0001464831850870008,0.0037716615330405205
2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,trap,0.002068645031931025,0.0012271676459649388,0.006673331680066373,0.0003676720681662854,0.007444782349584136,0.0016494637926742898,0.0010908497428366564,5.669074673687793e-05,0.0008874545880247039,0.0003660186308629611,0.022847809141901015,0.024739516501888142,0.012468282260616949,0.0007748594490558259,0.06799228113445617,0.0011726190691412073,0.0015020562527670806,0.0003187992522444643,0.0007649443814538303,0.00414723761638966,0.00025992006121328386,0.0007070330972746311,0.0013657481002645956,5.1630660447728644e-05,0.004658441681857644,0.3296350162889759,0.05588927853607134,0.0010580574171637131,0.009415078372502887,0.04633665063963556,0.002388337974592987,0.005227281282935793,1.2524577896831203e-05,2.6917862332195037e-05,2.0972255894717917e-05,0.0033326314026323445,0.0005261421759655396,0.022107561618760676,0.06496851864164492,0.004283198532453023,0.0003159506248808324,0.005357452522850355,0.004051084021222201,1.4475938733537184e-05,0.0002773785396389291,0.020649286735451678,4.786979231802817e-05,4.866109633334041e-06,0.001112507230955833,0.00024990475603953665,0.003766399268785389,0.00015009324230286106,1.3083587632705594e-05,0.0006436088506430114,8.403317921238053e-05,0.007384425836573526,0.0013732890761604874,0.9638796896100092,1.9042138933234785e-06,0.3049867543411392,1.0673088846291544e-06,0.00012747728934169316,0.008457631634512384,0.00026641899920848563,1.0915729989841188e-05,3.2760501739792974e-06,0.002447158174679946
4yP0hdKOZPNshxUOjY0cZj,After Hours,synthpop,0.0015790008331343665,0.00417142122088122,0.009422283164996813,0.0023901699523527107,0.012251210501752695,0.004743201168335346,0.0013541430344825149,8.939594989160699e-05,0.005273635605284598,0.0019315478278236153,0.0025215289960785034,0.012134562749918162,0.01545344678684507,0.009765162758902272,0.07699451161358903,0.006688006832116658,0.0017934900993407817,0.0009895950686384834,0.0010296004502701906,0.00872496095321158,0.00014939296987359274,0.03919342881288336,0.0027637581702079704,0.0007969524953243311,0.06475487459336791,0.5817064024459921,0.0008518364727358814,0.0037781591942895967,0.02460028867555046,0.06874758519403046,0.0022984789439084202,0.021640099350843416,8.902691352608892e-05,0.00018109398956734444,0.0017159713933425065,0.03970668932107468,0.0008083758856220145,0.07135445343049805,0.057932428416017145,0.0003843781668229633,0.007803180817719233,0.030968075039222605,0.0025235321368593812,0.00022530950879802125,0.003080693746248026,0.022264912090815596,7.952038115582822e-05,5.8642304830761265e-06,0.007940353195148518,0.0034028926669630146,0.023210525124481456,0.004149578062161031,5.636412706333132e-06,0.023958589790289652,7.401972545245308e-05,0.001482087418334452,0.003431924320505352,0.272315109422588,3.6451298558929104e-06,0.03477730581216922,3.6723815555618326e-06,0.000740309464945662,0.03169760416869891,0.0005110242748303044,3.124106176528374e-05,2.223332206672721e-05,0.1450784702732476
2Qt8Z1LB3Fsrf6nhBNsvUJ,songs,singer-songwriter,0.004930513412830967,0.0020707171188773556,0.002327126676466517,0.024871990909964333,0.01926029529498808,0.04359946759524356,0.008302373109063258,0.00014259845168830857,0.0018280438841822841,4.9228051796742165e-05,0.018198433731675786,0.2035921253109884,0.010234671316379153,0.01739975568449559,0.0008447072112313158,0.005920666049713316,0.004917455460466233,0.0009635903487112314,0.0009573528034904986,0.0031219182662288866,0.0023035949700229113,0.0025661485038251373,0.4032336222601287,0.44333968472111346,0.016821197533173123,3.228750306588063e-05,0.010660706004784967,0.007656779415183266,0.009661384512925456,0.1593417374824771,9.167464697327887e-05,0.0011249030692617045,0.0335007114829266,0.0017354886889484873,0.0002823856692428371,0.0007123373488206896,0.00845988955035331,0.0001015665166700784,8.510550785657708e-05,0.0006828969220221717,0.00046373336038047104,0.011220073712426074,0.0029782557391530456,0.14781351554531047,0.007788061495671763,0.005200075505474653,6.414356655071117e-05,0.5018849520098946,8.479941691537856e-05,0.0001079519513356143,0.0016522368703758466,0.007233665743617222,0.07115784131901792,0.0006741464572988825,0.05539020185535267,0.004967556142968738,6.086165241083826e-06,0.0002813462317149799,0.0004407049549268302,0.08403201993084876,0.035481133949963814,0.00600242062639722,0.0007922627417089207,0.020651485724132047,0.01828830610433677,0.004675981593539375,0.003023551470533314
6wTyGUWGCilBFZ837k5aRi,SAVAGE MODE II,trap,0.00017291363495543853,0.00038690062640741154,3.89197978174907e-05,0.000324591069521388,0.0003829921238363062,0.00018464261607398984,0.0011201780132832025,3.6993928259154163e-06,0.0011183674724224092,4.4774885437493286e-05,0.0007188920365688038,0.0014319258585381595,0.00496176403345804,0.0012840633471131048,0.001914267668863359,0.007123823623057182,0.002202749853141512,5.412269752825648e-05,0.0006124949521406618,0.0021205935913647233,0.0005446578213736293,0.0011498617061905443,0.0006065776634655375,0.0005266388774908137,0.011050981684915149,0.7970199843387076,0.030397481277034132,0.0003549781479398777,0.0003542259225064709,0.02100960276479209,0.009247185925621461,0.0010137964187304407,2.3688532385920126e-05,7.899361759117313e-05,0.0002664307551302195,0.00026450699383584534,0.1428961789229387,0.01996185365581921,0.01704764948566384,0.0004806853834186793,0.0005603562163579839,0.00022844384778781564,0.0015523584388261625,0.00018690815711888524,0.00021678396247753166,0.00012691272697694785,5.974108769942771e-05,1.3242534510148015e-05,0.0029964193750306716,0.00024725612628679033,0.0003684949573670789,0.00024647844056127486,0.0003550732892697515,0.0005692387916244405,7.726653209706201e-05,0.0008555070707328576,0.003049140837104709,0.02408323616932327,9.656953681196485e-05,0.06158360526054723,1.408702662632047e-06,6.490481426074927e-05,0.005669010449643165,0.00013111435864768682,0.0001325777211303247,0.0004991579092321432,0.0006110391454484032
7gGJ9rNtigRF53dsFo48Wp,Welcome to O'Block,gangsta rap,0.0003543182768996806,0.005103587643461702,0.0021500852355474677,0.0006680339699722892,0.0038272305468147927,0.0003654762187021776,0.0033482889113231,0.00039687033761224427,0.0006314251416739147,0.0006695904563801731,0.0009117778536741511,0.0016644232699303803,0.007793962773346443,0.0004800649833288195,0.0037756338004668617,0.0009660835344648831,0.0008648995658965174,8.112360943591105e-05,0.0016067492879961102,0.0006200880661216986,4.236429720375316e-05,0.020949816622583984,0.0018101849561683533,3.14149111305569e-05,0.02204836025107601,0.8915629600783215,0.010380756332749016,0.0002257990481734717,0.0023640985171220993,0.0190395860881584,0.011932732369022163,0.0026804747744024328,7.328233363519715e-05,0.000430281697262388,0.0013225136728765648,0.0006733157265479136,0.006525368074840132,0.010265216288493452,0.0033434120655274594,0.0006759538824030965,0.006447186415433478,0.0012140192296628426,0.0004147968319504815,1.985523404241413e-05,5.881314925680491e-05,0.0013082730936634225,0.0005378152969522154,3.082415058845322e-06,0.0030411168229462176,0.002492967644961675,0.002744903940353175,0.004560329281652944,0.00018445729446712336,0.0027135335190763225,8.842437552650645e-05,0.0005676870023265578,0.000500097286264016,0.028078301898512147,2.3055700543903102e-06,0.03538247046134053,1.4383365302593105e-06,7.254630692797423e-05,0.0026314940246321733,0.00019504289196214047,4.4853313604636535e-05,4.137554344011288e-06,0.001674296836496722
6m5qlaMzLtNsQDj3DQY5ji,The Lo-Fis,steve lacy,0.006848803702652743,0.02639968757847329,0.0019957655983699942,0.006779633940959638,0.0028152748944819525,0.001261910050047189,0.002255781168033589,4.715935114276891e-06,0.003664530004446783,0.005844461684335201,0.0002885397304647836,0.0018318047041237543,0.0031049391282951407,0.0019743432084922403,0.0019343170152402022,0.003237517458299386,0.002457864787738607,0.0023687589139550517,0.009919117371762017,0.005257706236861876,0.0001642895505316584,0.000980006485757593,0.07867476812600618,0.00433482265751928,0.0533598842645272,0.8007235557665754,0.05844035981701667,0.0006386440099791819,0.004945281111889612,0.033368728571789324,0.0018487866580622543,0.000860201609397083,0.000669064608706886,0.0005786734271181536,7.634966695828962e-05,0.003953480034722776,0.0746106472036165,0.0005698149936749397,0.01006592269982224,0.00036666957322223327,0.005076700520365838,0.0003322876123121808,0.0024042827529250615,0.0016872482372892166,0.024683526678126105,0.0006800093413920657,3.988588191714449e-05,5.645182097904458e-05,0.0005194272590699264,0.00021206265535187442,0.0030221537437914634,7.091578253990364e-05,0.0017071403485531135,8.067034980969137e-05,0.00024708435306640685,0.00052474567104285,0.00271267359836385,0.0031153662749572554,2.3436490277648585e-05,0.006475603631565322,1.6880899023522257e-06,0.00020341621333253492,0.004527928466218924,0.0014755932747713828,0.00031096855719103507,4.5565455898466515e-05,0.0019361186624636483
